topK,accuracy,precision,recall,F1
0.05,0.9202127659574468,0.0,0.0,0.0
0.05,0.936046511627907,0.0,0.0,0.0
0.05,0.9381443298969072,0.0,0.0,0.0
0.05,0.9550561797752809,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9456521739130435,0.0,0.0,0.0
0.05,0.9337016574585635,0.0,0.0,0.0
0.05,0.9578947368421052,0.2,1.0,0.33333333333333337
0.05,0.9333333333333333,0.0,0.0,0.0
0.05,0.93717277486911,0.1,0.25,0.14285714285714288
0.05,0.967032967032967,0.3333333333333333,1.0,0.5
0.05,0.9405405405405406,0.0,0.0,0.0
0.05,0.9542857142857143,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9578313253012049,0.125,1.0,0.2222222222222222
0.05,0.9398907103825137,0.0,0.0,0.0
0.05,0.92,0.0,0.0,0.0
0.05,0.9518716577540107,0.2222222222222222,0.5,0.30769230769230765
0.05,0.9414893617021277,0.1111111111111111,0.25,0.15384615384615383
0.05,0.9251336898395722,0.0,0.0,0.0
0.05,0.9438202247191011,0.1111111111111111,0.3333333333333333,0.16666666666666666
0.05,0.9289617486338798,0.0,0.0,0.0
0.05,0.9354838709677419,0.0,0.0,0.0
0.05,0.9392265193370166,0.0,0.0,0.0
0.05,0.9277777777777778,0.0,0.0,0.0
0.05,0.930635838150289,0.0,0.0,0.0
0.05,0.9340659340659341,0.0,0.0,0.0
0.05,0.927710843373494,0.0,0.0,0.0
0.05,0.9685863874345549,0.4,1.0,0.5714285714285715
0.05,0.9364161849710982,0.0,0.0,0.0
0.05,0.9354838709677419,0.0,0.0,0.0
0.05,0.936046511627907,0.0,0.0,0.0
0.05,0.9351351351351351,0.0,0.0,0.0
0.05,0.9398907103825137,0.1111111111111111,0.25,0.15384615384615383
0.05,0.9176470588235294,0.0,0.0,0.0
0.05,0.9550561797752809,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9505494505494505,0.1111111111111111,0.5,0.1818181818181818
0.05,0.9270833333333334,0.0,0.0,0.0
0.05,0.9263157894736842,0.0,0.0,0.0
0.05,0.9444444444444444,0.0,0.0,0.0
0.05,0.9378531073446328,0.0,0.0,0.0
0.05,0.9593023255813954,0.3333333333333333,0.75,0.46153846153846156
0.05,0.953757225433526,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9226519337016574,0.0,0.0,0.0
0.05,0.9581151832460733,0.3,0.75,0.4285714285714285
0.05,0.9621621621621622,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9263157894736842,0.1,0.16666666666666666,0.125
0.05,0.9371428571428572,0.1111111111111111,0.25,0.15384615384615383
0.05,0.9562841530054644,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9329608938547486,0.0,0.0,0.0
0.05,0.9329608938547486,0.1111111111111111,0.2,0.14285714285714285
0.05,0.9558011049723757,0.1111111111111111,1.0,0.19999999999999998
